"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"L1","4 Nov 2025, 20:45","4 Nov 2025, 21:39","Sem panturrilha, meu tendão tá doendo do trampolim de domingo","Calf Extension (Machine)",,"",0,"warmup",70,8,,,
"L2","30 Oct 2025, 16:13","30 Oct 2025, 17:07","","Straight Leg Deadlift",,"",0,"warmup",40,7,,,
"L2","30 Oct 2025, 16:13","30 Oct 2025, 17:07","","Straight Leg Deadlift",,"",1,"warmup",60,4,,,
"L2","30 Oct 2025, 16:13","30 Oct 2025, 17:07","","Straight Leg Deadlift",,"",2,"warmup",100,2,,,
"L2","30 Oct 2025, 16:13","30 Oct 2025, 17:07","","Straight Leg Deadlift",,"",3,"normal",125,5,,,
"L2","30 Oct 2025, 16:13","30 Oct 2025, 17:07","","Straight Leg Deadlift",,"",4,"failure",125,5,,,
"L2","30 Oct 2025, 16:13","30 Oct 2025, 17:07","","Leg Extension (Machine)",,"",0,"warmup",70,5,,,
"L2","30 Oct 2025, 16:13","30 Oct 2025, 17:07","","Leg Extension (Machine)",,"",1,"normal",60,8,,,
"L2","30 Oct 2025, 16:13","30 Oct 2025, 17:07","","Leg Extension (Machine)",,"",2,"normal",60,8,,,
"L2","30 Oct 2025, 16:13","30 Oct 2025, 17:07","","Leg Extension (Machine)",,"",3,"failure",65,7,,,
"L2","30 Oct 2025, 16:13","30 Oct 2025, 17:07","","Leg Extension (Machine)",,"",4,"failure",65,7,,,
"L2","30 Oct 2025, 16:13","30 Oct 2025, 17:07","","Single Leg Standing Calf Raise (Machine)",,"",0,"normal",100,13,,,
"L2","30 Oct 2025, 16:13","30 Oct 2025, 17:07","","Crunch (Machine)",,"",0,"normal",35,7,,,
"L2","30 Oct 2025, 16:13","30 Oct 2025, 17:07","","Crunch (Machine)",,"",1,"failure",35,7,,,
"U2","29 Oct 2025, 19:54","29 Oct 2025, 21:17","","Chest Press (Machine)",,"",0,"warmup",40,10,,,
"U2","29 Oct 2025, 19:54","29 Oct 2025, 21:17","","Chest Press (Machine)",,"",1,"warmup",60,6,,,
"U2","29 Oct 2025, 19:54","29 Oct 2025, 21:17","","Chest Press (Machine)",,"",2,"warmup",80,2,,,
"U2","29 Oct 2025, 19:54","29 Oct 2025, 21:17","","Chest Press (Machine)",,"",3,"normal",96,7,,,
"U2","29 Oct 2025, 19:54","29 Oct 2025, 21:17","","Chest Press (Machine)",,"",4,"failure",96,6,,,
"U2","29 Oct 2025, 19:54","29 Oct 2025, 21:17","","Lat Pulldown - Close Grip (Cable)",,"",0,"warmup",30,7,,,
"U2","29 Oct 2025, 19:54","29 Oct 2025, 21:17","","Lat Pulldown - Close Grip (Cable)",,"",1,"warmup",75,3,,,
"U2","29 Oct 2025, 19:54","29 Oct 2025, 21:17","","Lat Pulldown - Close Grip (Cable)",,"",2,"normal",94,8,,,
"U2","29 Oct 2025, 19:54","29 Oct 2025, 21:17","","Lat Pulldown - Close Grip (Cable)",,"",3,"failure",94,7,,,
"U2","29 Oct 2025, 19:54","29 Oct 2025, 21:17","","T Bar Row",,"",0,"warmup",40,5,,,
"U2","29 Oct 2025, 19:54","29 Oct 2025, 21:17","","T Bar Row",,"",1,"normal",85,5,,,
"U2","29 Oct 2025, 19:54","29 Oct 2025, 21:17","","T Bar Row",,"",2,"failure",85,5,,,
"U2","29 Oct 2025, 19:54","29 Oct 2025, 21:17","","Shoulder Press (Dumbbell)",,"",0,"warmup",24,4,,,
"U2","29 Oct 2025, 19:54","29 Oct 2025, 21:17","","Shoulder Press (Dumbbell)",,"",1,"normal",56,10,,,
"U2","29 Oct 2025, 19:54","29 Oct 2025, 21:17","","Bicep Curl (Barbell)",,"",0,"warmup",20,5,,,
"U2","29 Oct 2025, 19:54","29 Oct 2025, 21:17","","Bicep Curl (Barbell)",,"",1,"normal",44,5,,,
"U2","29 Oct 2025, 19:54","29 Oct 2025, 21:17","","Bicep Curl (Barbell)",,"",2,"failure",44,5,,,
"U2","29 Oct 2025, 19:54","29 Oct 2025, 21:17","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",55,8,,,
"U1","22 Oct 2025, 20:39","22 Oct 2025, 21:39","","Incline Chest Press (Machine)",,"",0,"warmup",40,10,,,
"U1","22 Oct 2025, 20:39","22 Oct 2025, 21:39","","Incline Chest Press (Machine)",,"",1,"warmup",60,6,,,
"U1","22 Oct 2025, 20:39","22 Oct 2025, 21:39","","Incline Chest Press (Machine)",,"",2,"warmup",80,2,,,
"U1","22 Oct 2025, 20:39","22 Oct 2025, 21:39","","Incline Chest Press (Machine)",,"",3,"normal",98,4,,,
"U1","22 Oct 2025, 20:39","22 Oct 2025, 21:39","","Incline Chest Press (Machine)",,"",4,"failure",98,4,,,
"U1","22 Oct 2025, 20:39","22 Oct 2025, 21:39","","Chest Fly (Machine)",,"Joguei o quadril mais à frente",0,"warmup",50,5,,,
"U1","22 Oct 2025, 20:39","22 Oct 2025, 21:39","","Chest Fly (Machine)",,"Joguei o quadril mais à frente",1,"failure",95,5,,,
"U1","22 Oct 2025, 20:39","22 Oct 2025, 21:39","","Remada Nêutra Unilateral",,"",0,"warmup",30,5,,,
"U1","22 Oct 2025, 20:39","22 Oct 2025, 21:39","","Remada Nêutra Unilateral",,"",1,"warmup",30,5,,,
"U1","22 Oct 2025, 20:39","22 Oct 2025, 21:39","","Remada Nêutra Unilateral",,"",2,"normal",55,7,,,
"U1","22 Oct 2025, 20:39","22 Oct 2025, 21:39","","Remada Nêutra Unilateral",,"",3,"normal",55,7,,,
"U1","22 Oct 2025, 20:39","22 Oct 2025, 21:39","","Remada Nêutra Unilateral",,"",4,"normal",55,8,,,
"U1","22 Oct 2025, 20:39","22 Oct 2025, 21:39","","Remada Nêutra Unilateral",,"",5,"normal",55,8,,,
"U1","22 Oct 2025, 20:39","22 Oct 2025, 21:39","","Elevação Lateral Unilateral (cabo)",,"Polia travada",0,"warmup",10,7,,,
"U1","22 Oct 2025, 20:39","22 Oct 2025, 21:39","","Elevação Lateral Unilateral (cabo)",,"Polia travada",1,"warmup",10,7,,,
"U1","22 Oct 2025, 20:39","22 Oct 2025, 21:39","","Elevação Lateral Unilateral (cabo)",,"Polia travada",2,"normal",35,5,,,
"U1","22 Oct 2025, 20:39","22 Oct 2025, 21:39","","Elevação Lateral Unilateral (cabo)",,"Polia travada",3,"normal",35,5,,,
"U1","22 Oct 2025, 20:39","22 Oct 2025, 21:39","","Elevação Lateral Unilateral (cabo)",,"Polia travada",4,"failure",35,4,,,
"U1","22 Oct 2025, 20:39","22 Oct 2025, 21:39","","Elevação Lateral Unilateral (cabo)",,"Polia travada",5,"failure",35,4,,,
"U1","22 Oct 2025, 20:39","22 Oct 2025, 21:39","","Triceps Pushdown",,"",0,"warmup",35,5,,,
"U1","22 Oct 2025, 20:39","22 Oct 2025, 21:39","","Triceps Pushdown",,"",1,"normal",90,4,,,
"L1","21 Oct 2025, 16:10","21 Oct 2025, 16:52","","Squat (Barbell)",,"",0,"warmup",40,8,,,
"L1","21 Oct 2025, 16:10","21 Oct 2025, 16:52","","Squat (Barbell)",,"",1,"warmup",60,6,,,
"L1","21 Oct 2025, 16:10","21 Oct 2025, 16:52","","Squat (Barbell)",,"",2,"warmup",80,3,,,
"L1","21 Oct 2025, 16:10","21 Oct 2025, 16:52","","Squat (Barbell)",,"",3,"normal",116,6,,,
"L1","21 Oct 2025, 16:10","21 Oct 2025, 16:52","","Squat (Barbell)",,"",4,"failure",116,3,,,
"L1","21 Oct 2025, 16:10","21 Oct 2025, 16:52","","Lying Leg Curl (Machine)",,"",0,"warmup",30,6,,,
"L1","21 Oct 2025, 16:10","21 Oct 2025, 16:52","","Lying Leg Curl (Machine)",,"",1,"normal",95,10,,,
"L1","21 Oct 2025, 16:10","21 Oct 2025, 16:52","","Lying Leg Curl (Machine)",,"",2,"failure",95,10,,,
"L1","21 Oct 2025, 16:10","21 Oct 2025, 16:52","","Crunch (Machine)",,"",0,"normal",35,8,,,
"L1","21 Oct 2025, 16:10","21 Oct 2025, 16:52","","Crunch (Machine)",,"",1,"normal",35,6,,,
"U2","16 Oct 2025, 20:06","16 Oct 2025, 21:22","","Chest Press (Machine)",,"",0,"warmup",40,10,,,
"U2","16 Oct 2025, 20:06","16 Oct 2025, 21:22","","Chest Press (Machine)",,"",1,"warmup",60,6,,,
"U2","16 Oct 2025, 20:06","16 Oct 2025, 21:22","","Chest Press (Machine)",,"",2,"warmup",80,2,,,
"U2","16 Oct 2025, 20:06","16 Oct 2025, 21:22","","Chest Press (Machine)",,"",3,"normal",96,6,,,
"U2","16 Oct 2025, 20:06","16 Oct 2025, 21:22","","Chest Press (Machine)",,"",4,"failure",96,6,,,
"U2","16 Oct 2025, 20:06","16 Oct 2025, 21:22","","Lat Pulldown - Close Grip (Cable)",,"Maquina zerada tá virando cárdio 🚀",0,"warmup",30,10,,,
"U2","16 Oct 2025, 20:06","16 Oct 2025, 21:22","","Lat Pulldown - Close Grip (Cable)",,"Maquina zerada tá virando cárdio 🚀",1,"warmup",75,3,,,
"U2","16 Oct 2025, 20:06","16 Oct 2025, 21:22","","Lat Pulldown - Close Grip (Cable)",,"Maquina zerada tá virando cárdio 🚀",2,"failure",90,12,,,
"U2","16 Oct 2025, 20:06","16 Oct 2025, 21:22","","Lat Pulldown - Close Grip (Cable)",,"Maquina zerada tá virando cárdio 🚀",3,"failure",90,8,,,
"U2","16 Oct 2025, 20:06","16 Oct 2025, 21:22","","T Bar Row",,"Pensa numa máquina ruim kkkkkkk",0,"warmup",40,6,,,
"U2","16 Oct 2025, 20:06","16 Oct 2025, 21:22","","T Bar Row",,"Pensa numa máquina ruim kkkkkkk",1,"normal",85,5,,,
"U2","16 Oct 2025, 20:06","16 Oct 2025, 21:22","","T Bar Row",,"Pensa numa máquina ruim kkkkkkk",2,"failure",85,4,,,
"U2","16 Oct 2025, 20:06","16 Oct 2025, 21:22","","Shoulder Press (Machine Plates)",,"",0,"warmup",30,6,,,
"U2","16 Oct 2025, 20:06","16 Oct 2025, 21:22","","Shoulder Press (Machine Plates)",,"",1,"normal",50,9,,,
"U2","16 Oct 2025, 20:06","16 Oct 2025, 21:22","","Preacher Curl (Machine)",,"",0,"normal",55,5,,,
"U2","16 Oct 2025, 20:06","16 Oct 2025, 21:22","","Preacher Curl (Machine)",,"",1,"failure",55,5,,,
"U2","16 Oct 2025, 20:06","16 Oct 2025, 21:22","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",50,10,,,
"L2","14 Oct 2025, 20:34","14 Oct 2025, 21:30","","Straight Leg Deadlift",,"Voltei a progredir nessa carroça 🚀🥳",0,"warmup",40,7,,,
"L2","14 Oct 2025, 20:34","14 Oct 2025, 21:30","","Straight Leg Deadlift",,"Voltei a progredir nessa carroça 🚀🥳",1,"warmup",60,4,,,
"L2","14 Oct 2025, 20:34","14 Oct 2025, 21:30","","Straight Leg Deadlift",,"Voltei a progredir nessa carroça 🚀🥳",2,"warmup",100,2,,,
"L2","14 Oct 2025, 20:34","14 Oct 2025, 21:30","","Straight Leg Deadlift",,"Voltei a progredir nessa carroça 🚀🥳",3,"normal",120,7,,,
"L2","14 Oct 2025, 20:34","14 Oct 2025, 21:30","","Straight Leg Deadlift",,"Voltei a progredir nessa carroça 🚀🥳",4,"failure",120,5,,,
"L2","14 Oct 2025, 20:34","14 Oct 2025, 21:30","","Leg Extension (Machine)",,"Unilateral",0,"warmup",45,6,,,
"L2","14 Oct 2025, 20:34","14 Oct 2025, 21:30","","Leg Extension (Machine)",,"Unilateral",1,"normal",60,7,,,
"L2","14 Oct 2025, 20:34","14 Oct 2025, 21:30","","Leg Extension (Machine)",,"Unilateral",2,"normal",60,7,,,
"L2","14 Oct 2025, 20:34","14 Oct 2025, 21:30","","Leg Extension (Machine)",,"Unilateral",3,"failure",65,6,,,
"L2","14 Oct 2025, 20:34","14 Oct 2025, 21:30","","Leg Extension (Machine)",,"Unilateral",4,"failure",65,6,,,
"L2","14 Oct 2025, 20:34","14 Oct 2025, 21:30","","Single Leg Standing Calf Raise (Machine)",,"",0,"normal",160,10,,,
"L2","14 Oct 2025, 20:34","14 Oct 2025, 21:30","","Crunch (Machine)",,"",0,"normal",35,6,,,
"L2","14 Oct 2025, 20:34","14 Oct 2025, 21:30","","Crunch (Machine)",,"",1,"normal",35,5,,,
"U1","13 Oct 2025, 06:05","13 Oct 2025, 06:54","","Incline Chest Press (Machine)",,"",0,"warmup",40,10,,,
"U1","13 Oct 2025, 06:05","13 Oct 2025, 06:54","","Incline Chest Press (Machine)",,"",1,"warmup",60,5,,,
"U1","13 Oct 2025, 06:05","13 Oct 2025, 06:54","","Incline Chest Press (Machine)",,"",2,"warmup",80,2,,,
"U1","13 Oct 2025, 06:05","13 Oct 2025, 06:54","","Incline Chest Press (Machine)",,"",3,"normal",98,4,,,
"U1","13 Oct 2025, 06:05","13 Oct 2025, 06:54","","Incline Chest Press (Machine)",,"",4,"failure",98,3,,,
"U1","13 Oct 2025, 06:05","13 Oct 2025, 06:54","","Chest Fly (Machine)",,"",0,"warmup",50,5,,,
"U1","13 Oct 2025, 06:05","13 Oct 2025, 06:54","","Chest Fly (Machine)",,"",1,"failure",95,5,,,
"U1","13 Oct 2025, 06:05","13 Oct 2025, 06:54","","Remada Nêutra Unilateral",,"Peguei a polia defeituosa",0,"warmup",30,5,,,
"U1","13 Oct 2025, 06:05","13 Oct 2025, 06:54","","Remada Nêutra Unilateral",,"Peguei a polia defeituosa",1,"warmup",30,5,,,
"U1","13 Oct 2025, 06:05","13 Oct 2025, 06:54","","Remada Nêutra Unilateral",,"Peguei a polia defeituosa",2,"normal",55,6,,,
"U1","13 Oct 2025, 06:05","13 Oct 2025, 06:54","","Remada Nêutra Unilateral",,"Peguei a polia defeituosa",3,"normal",55,6,,,
"U1","13 Oct 2025, 06:05","13 Oct 2025, 06:54","","Remada Nêutra Unilateral",,"Peguei a polia defeituosa",4,"normal",55,6,,,
"U1","13 Oct 2025, 06:05","13 Oct 2025, 06:54","","Remada Nêutra Unilateral",,"Peguei a polia defeituosa",5,"normal",55,6,,,
"U1","13 Oct 2025, 06:05","13 Oct 2025, 06:54","","Elevação Lateral Unilateral (cabo)",,"Outra polia zoada",0,"warmup",10,7,,,
"U1","13 Oct 2025, 06:05","13 Oct 2025, 06:54","","Elevação Lateral Unilateral (cabo)",,"Outra polia zoada",1,"warmup",10,7,,,
"U1","13 Oct 2025, 06:05","13 Oct 2025, 06:54","","Elevação Lateral Unilateral (cabo)",,"Outra polia zoada",2,"normal",35,6,,,
"U1","13 Oct 2025, 06:05","13 Oct 2025, 06:54","","Elevação Lateral Unilateral (cabo)",,"Outra polia zoada",3,"normal",35,6,,,
"U1","13 Oct 2025, 06:05","13 Oct 2025, 06:54","","Elevação Lateral Unilateral (cabo)",,"Outra polia zoada",4,"failure",35,5,,,
"U1","13 Oct 2025, 06:05","13 Oct 2025, 06:54","","Elevação Lateral Unilateral (cabo)",,"Outra polia zoada",5,"failure",35,5,,,
"U1","13 Oct 2025, 06:05","13 Oct 2025, 06:54","","Triceps Pushdown",,"",0,"warmup",35,7,,,
"U1","13 Oct 2025, 06:05","13 Oct 2025, 06:54","","Triceps Pushdown",,"",1,"normal",85,6,,,
"L1","7 Oct 2025, 16:13","7 Oct 2025, 16:48","","Squat (Barbell)",,"Tava com gases kkkkk",0,"warmup",40,8,,,
"L1","7 Oct 2025, 16:13","7 Oct 2025, 16:48","","Squat (Barbell)",,"Tava com gases kkkkk",1,"warmup",60,4,,,
"L1","7 Oct 2025, 16:13","7 Oct 2025, 16:48","","Squat (Barbell)",,"Tava com gases kkkkk",2,"warmup",80,2,,,
"L1","7 Oct 2025, 16:13","7 Oct 2025, 16:48","","Squat (Barbell)",,"Tava com gases kkkkk",3,"normal",116,3,,,
"L1","7 Oct 2025, 16:13","7 Oct 2025, 16:48","","Squat (Barbell)",,"Tava com gases kkkkk",4,"failure",116,2,,,
"L1","7 Oct 2025, 16:13","7 Oct 2025, 16:48","","Seated Leg Curl (Machine)",,"Pesso máximo dessa máquina",0,"warmup",50,5,,,
"L1","7 Oct 2025, 16:13","7 Oct 2025, 16:48","","Seated Leg Curl (Machine)",,"Pesso máximo dessa máquina",1,"normal",90,7,,,
"L1","7 Oct 2025, 16:13","7 Oct 2025, 16:48","","Seated Leg Curl (Machine)",,"Pesso máximo dessa máquina",2,"normal",110,8,,,
"L1","7 Oct 2025, 16:13","7 Oct 2025, 16:48","","Crunch (Machine)",,"",0,"normal",33,8,,,
"L1","7 Oct 2025, 16:13","7 Oct 2025, 16:48","","Crunch (Machine)",,"",1,"failure",33,7,,,
"U1","6 Oct 2025, 16:08","6 Oct 2025, 16:58","","Incline Chest Press (Machine)",,"",0,"warmup",40,10,,,
"U1","6 Oct 2025, 16:08","6 Oct 2025, 16:58","","Incline Chest Press (Machine)",,"",1,"warmup",60,6,,,
"U1","6 Oct 2025, 16:08","6 Oct 2025, 16:58","","Incline Chest Press (Machine)",,"",2,"warmup",80,3,,,
"U1","6 Oct 2025, 16:08","6 Oct 2025, 16:58","","Incline Chest Press (Machine)",,"",3,"normal",100,3,,,
"U1","6 Oct 2025, 16:08","6 Oct 2025, 16:58","","Incline Chest Press (Machine)",,"",4,"failure",96,4,,,
"U1","6 Oct 2025, 16:08","6 Oct 2025, 16:58","","Chest Fly (Machine)",,"",0,"warmup",50,6,,,
"U1","6 Oct 2025, 16:08","6 Oct 2025, 16:58","","Chest Fly (Machine)",,"",1,"failure",95,5,,,
"U1","6 Oct 2025, 16:08","6 Oct 2025, 16:58","","Remada Nêutra Unilateral",,"",0,"warmup",30,4,,,
"U1","6 Oct 2025, 16:08","6 Oct 2025, 16:58","","Remada Nêutra Unilateral",,"",1,"warmup",30,4,,,
"U1","6 Oct 2025, 16:08","6 Oct 2025, 16:58","","Remada Nêutra Unilateral",,"",2,"normal",55,7,,,
"U1","6 Oct 2025, 16:08","6 Oct 2025, 16:58","","Remada Nêutra Unilateral",,"",3,"normal",55,7,,,
"U1","6 Oct 2025, 16:08","6 Oct 2025, 16:58","","Remada Nêutra Unilateral",,"",4,"failure",55,7,,,
"U1","6 Oct 2025, 16:08","6 Oct 2025, 16:58","","Remada Nêutra Unilateral",,"",5,"failure",55,7,,,
"U1","6 Oct 2025, 16:08","6 Oct 2025, 16:58","","Elevação Lateral Unilateral (cabo)",,"",0,"warmup",10,7,,,
"U1","6 Oct 2025, 16:08","6 Oct 2025, 16:58","","Elevação Lateral Unilateral (cabo)",,"",1,"warmup",10,7,,,
"U1","6 Oct 2025, 16:08","6 Oct 2025, 16:58","","Elevação Lateral Unilateral (cabo)",,"",2,"normal",35,7,,,
"U1","6 Oct 2025, 16:08","6 Oct 2025, 16:58","","Elevação Lateral Unilateral (cabo)",,"",3,"normal",35,7,,,
"U1","6 Oct 2025, 16:08","6 Oct 2025, 16:58","","Elevação Lateral Unilateral (cabo)",,"",4,"failure",35,6,,,
"U1","6 Oct 2025, 16:08","6 Oct 2025, 16:58","","Elevação Lateral Unilateral (cabo)",,"",5,"failure",35,6,,,
"U1","6 Oct 2025, 16:08","6 Oct 2025, 16:58","","Triceps Pushdown",,"",0,"warmup",35,7,,,
"U1","6 Oct 2025, 16:08","6 Oct 2025, 16:58","","Triceps Pushdown",,"",1,"normal",85,5,,,
"L2","1 Oct 2025, 21:13","1 Oct 2025, 21:57","","Straight Leg Deadlift",,"",0,"warmup",50,6,,,
"L2","1 Oct 2025, 21:13","1 Oct 2025, 21:57","","Straight Leg Deadlift",,"",1,"warmup",70,3,,,
"L2","1 Oct 2025, 21:13","1 Oct 2025, 21:57","","Straight Leg Deadlift",,"",2,"warmup",110,1,,,
"L2","1 Oct 2025, 21:13","1 Oct 2025, 21:57","","Straight Leg Deadlift",,"",3,"normal",118,7,,,
"L2","1 Oct 2025, 21:13","1 Oct 2025, 21:57","","Straight Leg Deadlift",,"",4,"failure",120,6,,,
"L2","1 Oct 2025, 21:13","1 Oct 2025, 21:57","","Extensora Unilateral",,"",0,"warmup",35,5,,,
"L2","1 Oct 2025, 21:13","1 Oct 2025, 21:57","","Extensora Unilateral",,"",1,"normal",55,8,,,
"L2","1 Oct 2025, 21:13","1 Oct 2025, 21:57","","Extensora Unilateral",,"",2,"normal",55,8,,,
"L2","1 Oct 2025, 21:13","1 Oct 2025, 21:57","","Extensora Unilateral",,"",3,"failure",60,6,,,
"L2","1 Oct 2025, 21:13","1 Oct 2025, 21:57","","Extensora Unilateral",,"",4,"failure",60,6,,,
"L2","1 Oct 2025, 21:13","1 Oct 2025, 21:57","","Crunch (Machine)",,"",0,"normal",35,6,,,
"L2","1 Oct 2025, 21:13","1 Oct 2025, 21:57","","Crunch (Machine)",,"",1,"normal",35,5,,,
"U2","29 Sep 2025, 06:25","29 Sep 2025, 07:02","","Chest Press (Machine)",,"",0,"warmup",40,10,,,
"U2","29 Sep 2025, 06:25","29 Sep 2025, 07:02","","Chest Press (Machine)",,"",1,"warmup",60,5,,,
"U2","29 Sep 2025, 06:25","29 Sep 2025, 07:02","","Chest Press (Machine)",,"",2,"warmup",80,2,,,
"U2","29 Sep 2025, 06:25","29 Sep 2025, 07:02","","Chest Press (Machine)",,"",3,"normal",94,6,,,
"U2","29 Sep 2025, 06:25","29 Sep 2025, 07:02","","Chest Press (Machine)",,"",4,"failure",94,5,,,
"U2","29 Sep 2025, 06:25","29 Sep 2025, 07:02","","Lat Pulldown - Close Grip (Cable)",,"",0,"warmup",30,9,,,
"U2","29 Sep 2025, 06:25","29 Sep 2025, 07:02","","Lat Pulldown - Close Grip (Cable)",,"",1,"warmup",75,4,,,
"U2","29 Sep 2025, 06:25","29 Sep 2025, 07:02","","Lat Pulldown - Close Grip (Cable)",,"",2,"normal",90,9,,,
"U2","29 Sep 2025, 06:25","29 Sep 2025, 07:02","","Lat Pulldown - Close Grip (Cable)",,"",3,"failure",90,7,,,
"U2","29 Sep 2025, 06:25","29 Sep 2025, 07:02","","Iso-Lateral Row (Machine)",,"Aberta",0,"warmup",50,3,,,
"U2","29 Sep 2025, 06:25","29 Sep 2025, 07:02","","Iso-Lateral Row (Machine)",,"Aberta",1,"normal",70,6,,,
"U2","29 Sep 2025, 06:25","29 Sep 2025, 07:02","","Iso-Lateral Row (Machine)",,"Aberta",2,"failure",70,11,,,
"L1","27 Sep 2025, 11:56","27 Sep 2025, 12:39","","Squat (Barbell)",,"",0,"warmup",40,8,,,
"L1","27 Sep 2025, 11:56","27 Sep 2025, 12:39","","Squat (Barbell)",,"",1,"warmup",60,4,,,
"L1","27 Sep 2025, 11:56","27 Sep 2025, 12:39","","Squat (Barbell)",,"",2,"warmup",80,2,,,
"L1","27 Sep 2025, 11:56","27 Sep 2025, 12:39","","Squat (Barbell)",,"",3,"normal",116,5,,,
"L1","27 Sep 2025, 11:56","27 Sep 2025, 12:39","","Squat (Barbell)",,"",4,"failure",116,3,,,
"L1","27 Sep 2025, 11:56","27 Sep 2025, 12:39","","Seated Leg Curl (Machine)",,"",0,"warmup",30,8,,,
"L1","27 Sep 2025, 11:56","27 Sep 2025, 12:39","","Seated Leg Curl (Machine)",,"",1,"warmup",85,3,,,
"L1","27 Sep 2025, 11:56","27 Sep 2025, 12:39","","Seated Leg Curl (Machine)",,"",2,"normal",110,11,,,
"L1","27 Sep 2025, 11:56","27 Sep 2025, 12:39","","Seated Leg Curl (Machine)",,"",3,"failure",110,8,,,
"L1","27 Sep 2025, 11:56","27 Sep 2025, 12:39","","Crunch (Machine)",,"",0,"normal",33,8,,,
"L1","27 Sep 2025, 11:56","27 Sep 2025, 12:39","","Crunch (Machine)",,"",1,"failure",33,6,,,
"U1","23 Sep 2025, 20:30","23 Sep 2025, 21:32","","Incline Chest Press (Machine)",,"",0,"warmup",40,10,,,
"U1","23 Sep 2025, 20:30","23 Sep 2025, 21:32","","Incline Chest Press (Machine)",,"",1,"warmup",60,6,,,
"U1","23 Sep 2025, 20:30","23 Sep 2025, 21:32","","Incline Chest Press (Machine)",,"",2,"warmup",80,3,,,
"U1","23 Sep 2025, 20:30","23 Sep 2025, 21:32","","Incline Chest Press (Machine)",,"",3,"normal",100,4,,,
"U1","23 Sep 2025, 20:30","23 Sep 2025, 21:32","","Incline Chest Press (Machine)",,"",4,"failure",100,3,,,
"U1","23 Sep 2025, 20:30","23 Sep 2025, 21:32","","Chest Fly (Machine)",,"",0,"warmup",50,6,,,
"U1","23 Sep 2025, 20:30","23 Sep 2025, 21:32","","Chest Fly (Machine)",,"",1,"failure",95,6,,,
"U1","23 Sep 2025, 20:30","23 Sep 2025, 21:32","","Iso-Lateral Row (Machine)",,"",0,"warmup",20,5,,,
"U1","23 Sep 2025, 20:30","23 Sep 2025, 21:32","","Iso-Lateral Row (Machine)",,"",1,"warmup",20,5,,,
"U1","23 Sep 2025, 20:30","23 Sep 2025, 21:32","","Iso-Lateral Row (Machine)",,"",2,"normal",70,5,,,
"U1","23 Sep 2025, 20:30","23 Sep 2025, 21:32","","Iso-Lateral Row (Machine)",,"",3,"failure",70,11,,,
"U1","23 Sep 2025, 20:30","23 Sep 2025, 21:32","","Elevação Lateral Unilateral (cabo)",,"",0,"warmup",10,7,,,
"U1","23 Sep 2025, 20:30","23 Sep 2025, 21:32","","Elevação Lateral Unilateral (cabo)",,"",1,"warmup",10,7,,,
"U1","23 Sep 2025, 20:30","23 Sep 2025, 21:32","","Elevação Lateral Unilateral (cabo)",,"",2,"normal",35,6,,,
"U1","23 Sep 2025, 20:30","23 Sep 2025, 21:32","","Elevação Lateral Unilateral (cabo)",,"",3,"normal",35,6,,,
"U1","23 Sep 2025, 20:30","23 Sep 2025, 21:32","","Elevação Lateral Unilateral (cabo)",,"",4,"failure",35,5,,,
"U1","23 Sep 2025, 20:30","23 Sep 2025, 21:32","","Elevação Lateral Unilateral (cabo)",,"",5,"failure",35,5,,,
"U1","23 Sep 2025, 20:30","23 Sep 2025, 21:32","","Triceps Pushdown",,"",0,"warmup",35,8,,,
"U1","23 Sep 2025, 20:30","23 Sep 2025, 21:32","","Triceps Pushdown",,"",1,"normal",85,5,,,
"L2","22 Sep 2025, 06:48","22 Sep 2025, 06:59","Vomitei e consegui terminar 🥳","Single Leg Standing Calf Raise (Machine)",,"",0,"normal",160,9,,,
"L2","22 Sep 2025, 06:48","22 Sep 2025, 06:59","Vomitei e consegui terminar 🥳","Crunch (Machine)",,"",0,"normal",32,7,,,
"L2","22 Sep 2025, 06:48","22 Sep 2025, 06:59","Vomitei e consegui terminar 🥳","Crunch (Machine)",,"",1,"failure",32,7,,,
"L2","22 Sep 2025, 06:07","22 Sep 2025, 06:43","Passei mal kkk","Straight Leg Deadlift",,"",0,"warmup",50,6,,,
"L2","22 Sep 2025, 06:07","22 Sep 2025, 06:43","Passei mal kkk","Straight Leg Deadlift",,"",1,"warmup",70,3,,,
"L2","22 Sep 2025, 06:07","22 Sep 2025, 06:43","Passei mal kkk","Straight Leg Deadlift",,"",2,"warmup",100,1,,,
"L2","22 Sep 2025, 06:07","22 Sep 2025, 06:43","Passei mal kkk","Straight Leg Deadlift",,"",3,"normal",116,6,,,
"L2","22 Sep 2025, 06:07","22 Sep 2025, 06:43","Passei mal kkk","Straight Leg Deadlift",,"",4,"failure",116,6,,,
"L2","22 Sep 2025, 06:07","22 Sep 2025, 06:43","Passei mal kkk","Leg Extension (Machine)",,"Extensora ruim",0,"warmup",50,5,,,
"L2","22 Sep 2025, 06:07","22 Sep 2025, 06:43","Passei mal kkk","Leg Extension (Machine)",,"Extensora ruim",1,"normal",80,6,,,
"L2","22 Sep 2025, 06:07","22 Sep 2025, 06:43","Passei mal kkk","Leg Extension (Machine)",,"Extensora ruim",2,"failure",80,0,,,
